Airport ID,Airport Name,Airport City,Airport Country
8648,South Haven Area Regional Airport,South Haven,United States
8649,Schaumburg Regional,Schaumburg,United States
8650,Khulna Seaplane Landing Site,Khulna,Bangladesh
8651,Khulna Seaplane Landing Site,Khulna,Bangladesh
8652,Khulna Seaplane Landing Site,Khulna,Bangladesh
8653,Marshfield Municipal Airport,Marshfield,United States
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,United States
8655,Clinton Municipal,Clinton,United States
8656,Wiescheid,Langenfeld,Germany
8657,Wadi Rum,Wadi Rum Desert,Jordan
8658,Beverly Municipal Airport,Beverly,United States
8659,Priob\\'e,Priob\\'e,Russia
8660,Nagaur Airport,Nagaur,India
8661,Ostafyevo International Airport,Moscow,Russia
8662,Oakdale Airport,Oakdale,United States
8663,Trois Rivieres Airport,Trois Rivieres,Canada
8664,Poplar Bluff Municipal Airport,Poplar Bluff,United States
8665,Somerset Airport,Somerville,United States
8666,Eastport Municipal Airport,Eastport,United States
8667,Keokuk Municipal Airport,Keokuk,United States
8668,Banks Airport,Swans Island,United States
8669,Perth Scone Airport,Perth,United Kingdom
8670,Caernarfon Airport,Caernarfon,United Kingdom
8671,Grefrath-Niershorst Airport,Grefrath,Germany
8672,Offenburg,Offenburg,Germany
8673,Oberwolfach,Oberwolfach,Germany
8674,Karlsruhe Hbf,Karlsruhe,Germany
8675,Lichtenwalde,Lichtenwalde,Germany
8676,Karlsruhe,Karlsruhe,Germany
8677,Holzhau,Holzhau,Germany
8678,Porto,Porto,Portugal
8679,Lisboa-Oriente,Lisboa,Portugal
8680,Bad Herrenalb,Bad Herrenalb,Germany
8681,St. Paul Downtown Airport - Holman Field,St. Paul,United States
8682,Soderhamn Airport,Soderhamn,Sweden
8683,Newcastle Airfield,Newcastle,Ireland
8684,Saravane Airport,Saravane,Laos
8685,Lisboa-Oriente,Lisboa,Portugal
8686,Lisboa-Oriente,Lisboa-Oriente,Portugal
8687,Zurich,Zurich,Switzerland
8688,Bagdad Airport,Bagdad,United States
8689,Segeletz Airport,Segeletz,Germany
8690,Fuentemilanos Airport,Segovia,Spain
8691,Akeno Aero,Akeno,Japan
8692,Ust Kamchatsk Airport,Ust Kamchatsk,Russia
8693,Oconomowoc Airport,Oconomowoc,United States
8694,Kozyrevsk Airport,Kozyrevsk,Russia
8695,Dikson Airport,Dikson,Russia
8696,Beverley Airport,Mine Site,Australia
8697,Bogande Airport,Bogande,Canada
8698,Bantry Aerodrome,Bantry,Ireland
8699,Reeroe Airport,Caherciveen,Ireland
8700,Aliwal North,Aliwal North,South Africa
8701,Alkantpan Airport,Alkantpan,South Africa
8702,Alldays Airport,Alldays,South Africa
8703,Barberton Airport,Barberton,South Africa
8704,Ocean Ridge Airport,Gualala,United States
8705,Kent State Airport,Kent,United States
8706,Bulter County Regional Airport,Hamilton,United States
8707,Bungoma Airport,Bungoma,Kenya
8708,Bura East,Bura,Kenya
8709,Busia,Busia,Kenya
8710,Embu,Embu,Kenya
8711,Garba Tula,Garba Tula,Kenya
8712,Garissa,Garissa,Kenya
8713,Hola,Hola,Kenya
8714,Homa Bay,Homa Bay,Kenya
8715,Isiolo,Isiolo,Kenya
8716,Kalokol,Kalokol,Kenya
8717,Kericho,Kericho,Kenya
8718,Kilaguni,Kilaguni,Kenya
8719,Kerio Valley,Kimwarer,Kenya
8720,Andavadoaka,Andavadoaka,Madagascar
8721,Antsirabe,Antsirabe,Madagascar
8722,Bekily,Bekily,Madagascar
8723,Ust-Tsylma,Ust-Tsylma,Russia
8724,Atlantic City Rail Terminal,Atlantic City NJ,United States
8725,Springfield Amtrak Station,Springfield MA,United States
8726,Amherst Amtrak Station AMM,Amherst MA,United States
8727,Cape May Ferry Terminal,Cape May NJ,United States
8728,Lewes Ferry Terminal,Lewes DE,United States
8729,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States
8730,Yarmouth Ferry Terminal,Yarmouth NS,Canada
8731,Gare de Montreux Railway Station,Montreux,Switzerland
8732,London - Kings Cross,London,United Kingdom
8733,Stevenage Railway Station,Stevenage,United Kingdom
8734,Peterborough Railway Station,Peterborough,United Kingdom
8735,Pomalaa,Pomalaa,Indonesia
8736,St. Ignace Ferry Dock,St. Ignace MI,United States
8737,Mackinac Island Dock,Mackinac Island MI,United States
8738,YUR'EVETS,YUR'EVETS,Russia
8739,Whittlesford Parkway Rail Station,Whittlesford,United Kingdom
8740,Gorno-Altaysk Airport,Gorno-Altaysk,Russia
8741,Gryzliny - Lansk,Gryzliny,Poland
8742,Fond Du Lac County Airport,Fond du Lac,United States
8743,Waupaca Municipal Airport,Waupaca,United States
8744,Stevens Point Municipal Airport,Stevens Point,United States
8745,Mys Shmidta Airport,Mys Shmidta,Russia
8746,Moma Airport,Honuu,Russia
8747,Luce County Airport,Newberry,United States
8748,Forest Lake Airport,Forest Lake,United States
8749,Hannover Messe-Heliport,Hannover,Germany
8750,Peenemunde Airfield,Peenemunde,Germany
8751,Goraszka,Goraszka,Poland
8752,Pangandaran-Java Island-Nusawiru Airport,Nusawiru,Indonesia
8753,Pom Pom Camp,Pom Pom,Botswana
8754,Moremi Crossing,Moremi,Botswana
8755,New Delhi Train Station,New Delhi,India
8756,Agra Cantonment Railway Station,Agra,India
8757,Urumqi Railway Station,Urumqi,China
8758,Turpan Railway Station,Turpan,China
8759,Galion Municipal Airport,Galion,United States
8760,Musiara Airstrip,Musiara,Kenya
8761,Tiputini,Tiputini,Ecuador
8762,Shell Mera,Pastaza,Ecuador
8763,Clarksville-Montgomery County Regional Airport,Clarksville,United States
8764,Oban Rail Station,Oban,United Kingdom
8765,Memmingen Rail Station,Memmingen,Germany
8766,Ulm Railway Station,Ulm,Germany
8767,Aachen HBF,Aachen,Germany
8768,Liege-Guillemins Railway Station,Liege,Belgium
8769,Bruxelles-Central,Brussels,Belgium
8770,Wyk auf Foehr,Wyk,Germany
8771,Lompoc Airport,Lompoc,United States
8772,Chester County G O Carlson Airport,Coatesville,United States
8773,Bost Airport,Lashkar Gah,Afghanistan
8774,Lankaran International Airport,Lankaran,Azerbaijan
8775,Qabala Airport,Qabala,Azerbaijan
8776,Zaqatala International Airport,Zaqatala,Azerbaijan
8777,Lake Placid Airport,Lake Placid,United States
8778,Long Lake,Long Lake,United States
8779,Tyopliy Klyuch,Khandyga,Russia
8780,Magan,Yakutsk,Russia
8781,Zhoubai,Qianjiang,China
8782,Mendeleevo,Yuzhno-Kurilsk,Russia
8783,Wishram Amtrak Station,Wishram,United States
8784,Lima Allen County Airport,Lima,United States
8785,Sondok Airport,Hamhung,North Korea
8786,Samjiyon Airport,Samjiyon,North Korea
8787,Geiranger,Geiranger Fjord,Norway
8788,Gangtok Helipad,Gangtok,India
8789,McKinnon Airport,Brunswick,United States
8790,Beaver Falls,Beaver Falls,United States
8791,Seaplane Base,Winterhaven,United States
8792,Georgetown County Airport,Georgetown,United States
8793,Hardwick Field Airport,Cleveland,United States
8794,Mark Anton Airport,Dayton,United States
8795,Jefferson County Airpark,Steubenville,United States
8796,Renton,Renton,United States
8798,Brackett Field,La Verne,United States
8799,Jekyll Island Airport,Jekyll Island,United States
8800,CedarKey,Cedar Key,United States
8801,Cross City,Cross City,United States
8802,Clemson,Clemson,United States
8803,Heber City Municipal Airport,Heber,United States
8804,Beech Factory Airport,Wichita,United States
8805,Cherokee County Airport,Canton,United States
8806,Fernandina Beach Municipal Airport,Fernandina Beach,United States
8807,Padang Tabing,Padang,Indonesia
8808,Tom B. David Field Airport,Calhoun,United States
8809,Habersham County Airport,Cornelia,United States
8810,Hamburg Hbf,Hamburg,Germany
8811,Georgetown Municipal Airport,Georgetown,United States
8812,Old Rhinebeck Airport,Rhinebeck,United States
8813,Duxford Aerodrome,Duxford,United Kingdom
8814,BLABU,Blankenburg,Germany
8815,Sidney Muni Airport,Sidney,United States
8816,Manantali Bengassi Airport ,Bengassi,Mali
8817,Schofields Aerodrome,Schofields,Australia
8818,Luray Caverns Airport,Luray,United States
8819,Eagle's Nest Airport,Waynesboro,United States
8820,Great Keppel Island,Great Keppel Island,Australia
8821,Roper Bar,Roper Bar,Australia
8822,Mount Garnet,Mount Garnet,Australia
8823,Innisfail,Innisfail,Australia
8824,Kalaeloa,Kapolei,United States
8825,Bamyan Airport,Bamyan,Afghanistan
8826,Changbaishan Airport,Baishan,China
8827,SFO Helicopter,Sausalito,United States
8828,Lewa Airport,Lewa Downs,Kenya
8829,Huaorani Ecolodge,Huaorani,Ecuador
8830,Chongjin Airport,Chongjin,North Korea
8831,Moomba,Moomba,Australia
8832,Lublin,Lublin,Poland
8833,Iosco County,East Tawas,United States
8834,Madison County Executive Airport,Huntsville,United States
8835,Leesburg Executive Airport,Leesburg,United States
8836,CNC4,Guelph,Canada
8837,CNC4,Geulph,Canada
8838,Anoka County Blaine Airport,Anoka,United States
8839,Robinson Crusoe Airport,San Juan Bautista,Chile
8840,Maamigili Airport,Maamigili,Maldives
8841,Hilton Iru fushi,Maldives Hilton Iru fushi,Maldives
8842,Dhigurah Centara Grand Maldives,Dhigurah,Maldives
8843,Beijing Railway Station,Beijing,China
8844,Chengde Railway Station,Chengde,China
8845,Yongzhou Lingling Airport,Yongzhou,China
8846,Losinj Airport,Mali Losinj,Croatia
8847,Onslow ,Onslow,Australia
8848,Theodore,Theodore,Australia
8849,RUDNIKI ,RUDNIKI,Poland
8850,Williamson-Sodus Airport,Williamson,United States
8851,Clear Lake Metroport,Clear Lake City,United States
8852,Gilberto Lavaque,Cafayate,Argentina
8853,Woking,Fairoaks,United Kingdom
8854,Boulder Municipal,Boulder,United States
8855,Neustadt-Glewe,Neustadt-Glewe,Germany
8856,Berchtesgarden BKS,Bischofswiesen,Germany
8857,Hohe Duene,Warnemuende,Germany
8858,Sannvhe,Tangshan,China
8859,GOETSENHOVEN AB,GOETSENHOVEN,Belgium
8860,Wildenrath AB Closed,Wildenrath,Germany
8861,Bremgarten Airport,Bremgarten,Germany
8862,Bitburg AB closed,Birburg,Germany
8863,Toul AB closed,Toul,France
8864,Palo Alto Airport of Santa Clara County,Palo Alto,United States
8865,Dubai Cruise Terminal,Dubai,United Arab Emirates
8866,Ust-Nera Airport,Ust-Nera,Russia
8867,Vostice,Vysoke Myto,Czech Republic
8868,Spa La Sauveniere,Spa,Belgium
8869,Mesa Falcon Field,Mesa,United States
8870,Coolidge Municipal Airport,Cooldige,United States
8871,Cottonwood Airport,Cottonwood,United States
8872,Suarlee Airport,Namur,Belgium
8873,Hasselt Airport,Hasselt,Belgium
8874,Phoenix Regional Airport,Phoenix,United States
8875,Wickenburg Municipal Airport,Wickenburg,United States
8876,Yangzhou Taizhou Airport,Yangzhou,China
8877,Oakland Co. Intl,Pontiac,United States
8878,Fuzhou Railway Station,Fuzhou,China
8879,Xiamen Railway Station,Xiamen,China
8880,Kissidougou,Kissidougou,Guinea
8881,Pecs,Pecs,Hungary
8882,Neuwied,Neuwied,Germany
8883,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana,Italy
8884,Portovenere,Portovenere,Italy
8885,Amsterdam Zuid WTC,Amsterdam,Netherlands
8886,Budapest Keteli,Budapest,Hungary
8887,Zagreb Glavni Kolod.,Zagreb,Croatia
8888,Dillant Hopkins Airport,Keene,United States
8889,Tianshui Airport,Tianshui,China
8890,Kawama Airport,Kawama,Cuba
8891,Yumuri Valley,Yumuri Valley,Cuba
8892,Kooddoo,Kooddoo,Maldives
8893,Glasgow Industrial,Glasgow,United States
8894,Rochester Airport,Rochester,United Kingdom
8895,Den Haag Centraal,Den Haag,Netherlands
8896,Paris Nord,Paris,France
8897,Venlo railway station,Venlo,Netherlands
8898,Monchengladbach Central Station,Monchengladbach,Germany
8899,Utrecht Centraal,Utrecht ,Netherlands
8900,Rensselaer Rail Station,Albany,United States
8901,Amtrak Station,Tacoma,United States
8902,Amtrak Station,Orlando,United States
8903,Denali Rail,Healy,United States
8904,Albian Aerodrome,Wood Buffalo,Canada
8905,Monroe Reqional Airport,Charlotte,United States
8906,Station Aare,Aare,Sweden
8907,Villach Hauptbahnhof,Villach,Austria
8908,Krakow Glowny,Krakow,Poland
8909,Wien Meidling,Vienna,Austria
8910,Roma Termini,Rome,Italy
8911,Napoli Centrale,Naples,Italy
8912,Euston Station,London,United Kingdom
8913,Kankan,Kankan,Guinea
8914,Termal,Rio Hondo,Argentina
8915,Guangzhou Railway Station,Guangzhou,China
8916,Shenzhen West Railway Station,Shenzhen,China
8917,Shenzhen North Railway Station,Shenzhen,China
8918,Keetmanshoop,Keetmanshoop,Namibia
8919,Shekou Ferry Terminal,Shenzhen,China
8920,Zhuhai-Jiuzhou Port,Zhuhai,China
8921,Kangding Airport,Kangding,China
8922,Train Station,Aranyaprathet,Thailand
8923,Train Station,Nha Trang,Vietnam
8924,Veliky Ustyug,Veliky Ustyug,Russia
8925,Iowa City Municipal Airport,Iowa City,United States
8926,Turpan,Turpan,China
8927,Lorenzo,Morro de Sao Paulo,Brazil
8928,Windom Municipal Airport,Windom,United States
8929,Sasakwa Airstrip,Sasakwa,Tanzania
8930,Yabuli,Yabuli Town,China
8931,Longview Ranch Airport,Longview,United States
8932,Rothera Research Station,Rothera Research Station,United Kingdom
8933,Sortavala,Sortavala,Russia
8934,Valaam,Valaam,Russia
8935,Lee Airport,Annapolis,United States
8936,Songshan Train Station,Taipei,Taiwan
8937,Kaohsiung Station,Kaohsiung,Taiwan
8938,Hualien Station,Hualien,Taiwan
8939,El Merk,El Merk,Algeria
8940,Budapest Keleti pu.,Budapest,Hungary
8941,Bratislava hl. st.,Bratislava,Slovakia
8942,Ndutu,Ndutu,Tanzania
8943,Cuamba,Cuamba,Mozambique
8944,Bodaibo,Bodaibo,Russia
8945,Berdoba Airport,Berdoba,Chad
8946,Zhytomyr,Zhytomyr,Ukraine
8947,Mozyr,Mozyr,Belarus
8948,Paluknys,Paluknys,Lithuania
8949,Mattala Rajapaksa Intl.,Mattala,Sri Lanka
8950,Pecos Municipal Airport,Pecos,United States
8951,Hattiesburg Bobby L. Chain Municipal Airport,Hattiesburg,United States
8952,Botucatu,Botucatu,Brazil
8953,Anapolis Military Airbase,Anapolis,Brazil
8954,Sao Carlos TAM,Sao Carlos,Brazil
8955,Byron Airport,Byron Bay,Australia
8956,Grindelwald,Grindelwald,Switzerland
8957,Grindelwald,Grindelwald,Switzerland
8958,Chan Gurney,Yankton,United States
8959,Selfield Airport,Selma Alabama,United States
8960,Linkwasha Airfield,Hwange National Park,Zimbabwe
8961,Sir Bani Yas Island,Sir Bani Yas Island,United Arab Emirates
8962,Dalma Airport,Dalma Island,United Arab Emirates
8963,Bromont Airport,Bromont,Canada
8964,Playa del Carmen Airport,Playa del Carmen,Mexico
8965,Ellough,Beccles,United Kingdom
8966,Kratie Airport,Kratie,Cambodia
8967,Caldera Airport,Caldera,Chile
8968,San Pedro de Atacama Airport,San Pedro de Atacama,Chile
8969,Copacabana Airport,Copacabana,Bolivia
8970,Havelock Island Seaport,Havelock Island,India
8971,Guyuan,Guyuan,China
8972,Brawdy RAF Airport,Brawdy,United Kingdom
8973,Gaios Bay,Paxi,Greece
8974,Changhai,Changhai,China
8975,Redhill Aerodrome,Redhill,United Kingdom
8976,Bahnhof,Bad Gastein,Austria
8977,Acquafredda Station,Maratea,Italy
8978,Victoria Station,London,United Kingdom
8979,Jiagedaqi Airport,Jiagedaqi District,China
8980,Chinchilla,Chinchilla,Australia
8981,Frazier Lake Airpark,Hollister,United States
8982,Hayward Executive Airport,Hayward,United States
8983,Motueka,Motueka,New Zealand
8984,Shute Harbour,Shute Harbour,Australia
8985,Enstone,Enstone,United Kingdom
8986,Portoferrario Cruise Terminal,Portoferrario,Italy
8987,Pittsburgh Amtrak,Pittsburgh,United States
8988,Raton Amtrak,Raton,United States
8989,Ann Arbor Municipal Airport,Ann Arbor,United States
8990,Myrdal Station,Myrdal,Norway
8991,Flam Station,Flam,Norway
8992,Leikanger Terminal,Leikanger,Norway
8993,North Sea,Gryphon FPSO,United Kingdom
8994,Shepparton,Shepparton,Australia
8995,Temora,Temora,Australia
8996,Gayndah,Gayndah,Australia
8997,Popondetta,Popondetta,Papua New Guinea
8998,Wilcannia,Wilcannia,Australia
8999,Bollards Lagoon,Bollards Lagoon Station,Australia
9000,Delamere Range,Delamere Range,Australia
9001,Ivanhoe,Ivanhoe,Australia
9002,Menindee,Menindee,Australia
9003,Naduri,Naduri,Papua New Guinea
9004,Pooncarie,Pooncarie,Australia
9005,Wiawera Station,Wiawera station,Australia
9006,Tilpa,Tilpa,Australia
9007,Yarramba Station,Yarramba Station,Australia
9008,Reichenbach,Reichenbach im Kandertal,Switzerland
9009,Takayama Station,Takayama,Japan
9010,Himeji Station,Himeji,Japan
9011,Miyajimaguchi Station,Miyajimaguchi,Japan
9012,Miyajima Port,Miyajima,Japan
9013,Brown Bluff Port,Brown Bluff,Antarctica
9014,Devil Island Port,Devil Island,Antarctica
9015,Gourdin Island Port,Gourdin Island,Antarctica
9016,Cuverville Island Port,Cuverville Island,Antarctica
9017,Neko Harbor,Neko Harbor,Antarctica
9018,Port Lockroy,Port Lockroy,Antarctica
9019,Walker Bay,Walker Bay,Antarctica
9020,Whalers Bay,Deception Island,Antarctica
9021,Labadee Port,Labadee,Haiti
9022,Lagos Lagoon,Lekki,Nigeria
9023,Escravos,Escravos,Nigeria
9024,Volosovo,Volosovo,Russia
9025,Bijie Feixiong Airport,Bijie,China
9026,Lensk,Lensk,Russia
9027,Fairbanks Train Depot,Fairbanks,United States
9028,Denali Train Depot,Denali,United States
9029,Talkeetna Train Depot,Talkeetna,United States
9030,Anchorage Rail Depot,Anchorage,United States
9031,Whittier Port,Whittier,United States
9032,Qingdao Railway Station,Qingdao,China
9033,Beijing South Railway Station,Beijing,China
9034,Shanghai Railway Station,Shanghai,China
9035,Suzhou Railway Station,Suzhou,China
9036,Biluty,Khamar-Daban,Russia
9037,Shumak,Khamar-Daban,Russia
9038,Shumak,Khamar-Daban,Russia
9039,Kitoi,Khamar-Daban,Russia
9040,Kitoi,Khamar-Daban,Russia
9041,Angasolka,Baikal,Russia
9042,Kavalerovo,Kavalerovo,Russia
9043,Igdir,Igdir,Turkey
9044,Sanliurfa GAP,Sanliurfa,Turkey
9045,Zafer,Kutahya,Turkey
9046,Barentsburg,Barentsburg,Svalbard
9047,Piramida,Piramida,Svalbard
9048,Velikiye Luki,Velikiye Luki,Russia
9049,Boston Back Bay Station,Boston,United States
9050,Burlington GO Station,Burlington,Canada
9051,Niagra Falls Railway Station,Niagra Falls,Canada
9052,Niagara Falls Station,Niagara Falls,United States
9053,Yelahanka AFB,Bangalore,India
9054,Yeltsovka,Novosibirsk,Russia
9055,Veligandu Resort,Veligandu,Maldives
9056,Kuramathi,Kuramathi,Maldives
9057,Olkiombo Airstrip,Masai Mara,Kenya
9058,Shanghai South Railway Station,Shanghai,China
9059,Suzhou North Railway Station,Suzhou,China
9060,Ulithi,Ulithi,Micronesia
9061,Mar-Kuel,Mar-Kuel,Russia
9062,Kodinsk,Kodinsk,Russia
9063,Nanjing Railway Station,Nanjing,China
9064,Balkanabat,Balkanabat,Turkmenistan
9065,Belmont Airport,Lake Macquarie,Australia
9066,Clayton County Tara Field,Hampton,United States
9067,Stapleton International Airport,Denver,United States
9068,Brampton Island,Brampton Island,Australia
9069,Shanghai Maglev Long Yang Road Station,Shanghai,China
9070,Nuernberg Port,Nuernberg,Germany
9071,NAS Alameda,Alameda,United States
9072,Stein,Stein,Germany
9073,Dippenricht Heliport,Dippenricht,Germany
9074,Lagoon Cove water aerodrome,Lagoon Cove,Canada
9075,Endelage West,Endelage,Denmark
9076,Flugplatz St. Johann in Tirol,St. Johann in Tirol,Austria
9077,Echo Bay water aerodrome,Echo Bay,Canada
